Label,Message
spam,"Dear Air India Customer, flight 5X771 from AMD shall be boarding from gate 3E. Boarding gate closes27 mins prior to the departure time."
spam,Recharge successful! Rs 17 recharged for 7251946757.Dial *123# for balance.Operator ref:164478332.Get 25% Cashback on Bookmyshow http://frch.in/BMS
ham,chat with murkh every day to discuss the proposal
info,YourBus (Shivamogga-HIRIYUR 4:47) left  Jaya Nagar at 5:47 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
ham,lets meet by 3 30 pm
ham,Hello James.. I came across Active Acting Seminar Taught by Charles Waxberg
ham,pickup john from rail station
ham,"Great, let's meet there at 4."
info,The PNR for your Air India Flt 4J834 for RTC-JGB on 2011-04-29 at 3:47 hrs  is AM6GS2. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
spam,Delivered: Your package withWise and Otherwisewas successfully delivered. More info at http://shopclues.com/cBfWh1e
ham,remind me to see sara
ham,8pm dinner on sat with john in london
spam,OTP is 358686 for the txn of INR 10426.00 at Uber on your ICICI bank CREDIT card ending with 3462. Valid till 1:16:39. Do not share the OTP with anyone for security reasons
ham,i am going to pune on 19th may. i will meet john on 25th there
info,"* KSRTC m-Ticket *  from: ALIKE to: Bengaluru PsngrName: Mitchell TripCode: 1110ALIBen PNR No.: J82598613 JnyDate: 2012-09-25 DepTime: 11:10  SeatNo.: 42, 59  Class: AC Sleeper  BoardingPt: ALIKE Bus Stand Road Txn Password: 4241 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
info,"[Dunkin' Donuts] Hi Steven, your reservation is confirmed for 2 people on 2013-01-29 at 15:41. We can hold your table for a maximum of 29 mins."
info,"DEAR David, THANK YOU FOR YOUR BOOKING (ORDER ID: 46133), YOUR ORDER HAS BEEN ASSIGNED TO Eli(9665551336) AND APPOINTMENT FOR SAMPLE COLLECTION IS SCHEDULED ON 2012-05-22 at 20:45. FOR ASSISTANCE WHATSAPP US ON 8224414382."
info,Maha Veer Auto Agency : Service of your car KA64F1632 is due in 84 days on 2015-07-17. Please contact us at 9241763316 to book a service.
spam,ICICIdirect: Infosys declared its Quarter 2 results. Click on https://goo.gl/lz9INl to know about results and listen to our analyst views
ham,navigate me to mumbai
ham,Wish at home on the birth of his baby
spam,LAST 2 DAYS!&#10;&#10;Get Rs.1000 CASHBACK on shopping of Rs.4000 &amp; Above @ Big Bazaar &amp; fbb&#10;&#10;Valid till 7 May only. Cashback will be credited in Future Pay Wallet&#10;&#10;T&amp;C
info,YourBus (KOTTAYAM-KIAL 11:19) left  J P Nagar at 12:19 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
info,"Welcome to AkronCanton Regional Airport R.No. 328, 257, 283, 245 Ch.In 2010-02-14 9:51 Ch.out 2010-02-25 12:00."
spam,Thank you for using State Bank Internet banking. Your Transaction Ref No ITP8498380 for Rs.5000 on 05-DEC-16 08:17
spam,Delivered: Your package withIntroductory Offer - Uberlyf...was successfully delivered. More info at http://flipkart.com/cBfWh1e
info,"* KSRTC m-Ticket *  from: MANTRALAYA to: KIAL PsngrName: Tanner TripCode: 1832MANKIA PNR No.: J47064007 JnyDate: 2014-05-31 DepTime: 18:32  SeatNo.: 48, 50, 45, 30, 29  Class: Non-AC chair  BoardingPt: MANTRALAYA Rly Station Txn Password: 8855 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
spam,Delivered: Your package withNikon AF-S DX Nikkor 35mm f/1.8...was successfully delivered. More info at http://patm.com/cBfWh1e
spam,"Greetings, IDBI Bank wishes you a Happy Ganesh Chaturthi."
info,"[Mini Kalzone] Hi Edwin, your reservation is confirmed for 3 people on 2011-12-10 at 23:52. We can hold your table for a maximum of 13 mins."
spam,"Dear INDIGO Customer, flight 5F212 from WGC shall be boarding from gate 26L. Boarding gate closes16 mins prior to the departure time."
info,Bill dated 2011-03-19 for Rs 304 has been generated for your Bsnl fixedline/broadband relationship no. 44466885. The same will reach you by 2011-03-22. Due date: 2011-04-03.
ham,to discuss about project
spam,"IM-PLOANS, 30/06/2016, HDFC BANK PERSONAL LOAN.@ 11.49% for 20 lacs. spl Corporate Employee &amp; Balance Transfer of Other Bank loan @ 11.99% for details pls call 7253406652 KUMAR"
spam,OTP is 545125 for the txn of INR 14189.00 at JET Airways on your ICICI bank Debit card ending with 3783. Valid till 21:34:45. Do not share the OTP with anyone for security reasons
spam,Great taste & offers- get 40% off with code RUUSH + 15% off thereon with code FPOP + 20% freecharge cb(starts 7pm). Easy online payments https://goo.gl/zOPpMo.
info,"Thank you for choosing taxiforsure for 2014-10-06 at 9:33. Cab:KA87Y3434 , Chauffer: Eric, Cell: 9528284735 will reach you. T&C apply, visit www.taxiforsure.com"
info,Bill dated 2010-08-21 for Rs 870 has been generated for your Vodafone fixedline/broadband relationship no. 16225263. The same will reach you by 2010-08-24. Due date: 2010-09-05.
spam,"Dear INDIGO Customer, flight 1S162 from ISK shall be boarding from gate 7C. Boarding gate closes14 mins prior to the departure time."
info,Thank you for using your HDFC bank Debitcard ending 6246 for Rs. 1633.00 in THRISSUR at Snapdeal on 2010-10-01 23:58
spam,Delivered: Your package withYour Money or Your Life: 9 Step...was successfully delivered. More info at http://shopclues.com/cBfWh1e
info,The PNR for your JET Airways Flt 1L813 for DED-TNI on 2010-03-05 at 20:48 hrs  is ZRMKT2. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
ham,I'll be free then
info,"Hi Customer, Booking ID: WCTU649. Seats: STANDARD-B12,B13,B14,B15,B16,B17, 6 seat(s) for Moana on 2010-12-26 17:23 at Gopalan Cinemas: Arcade Mall, Mysore Road. Please carry your CC/DC card which was used for booking tickets."
info,"[Tour de l'Europe] Hi Jack, your reservation is confirmed for 23 people on 2011-08-30 at 16:31. We can hold your table for a maximum of 15 mins."
info,YourBus (Pune-DAVANEGERE 21:54) left  Hosur at 22:54 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
info,"Dear Guest, Thanks for choosing Fairwood. Order ID 7631. Delivery by 2010-08-07 18:46. Enjoy 28% discount on your next purchase. Code RGZZK1. T&C."
spam,The Max Mega Sale is ON! Get Min 20-50% OFF on everything! Shop online at Maxfashion.com for great Discounts - FREE shipping + FREE returns- Online Exclusive
info,The PNR for your INDIGO Flt 6V462 for MAA-NMB on 2009-12-01 at 23:22 hrs  is KTLMOH. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
info,YourBus (KIAL-KOLAR GOLD FIELD 15:20) left  Agara Flyover at 16:20 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
info,"Dear Guest, Thanks for choosing Louie & Ernie's Pizza. Order ID 1724. Delivery by 2015-06-17 20:43. Enjoy 3% discount on your next purchase. Code AXVX0R. T&C."
ham,"meet nishu and rohini at total mall, pune"
ham,"cool, see you at 7pm"
ham,call mary on mon and tue
ham,monday's meeting is at 10am
ham,I have an appointment with Srinivasa Ramanujan..
ham,that still work?
info,"* KSRTC m-Ticket *  from: KOLAR GOLD FIELD to: PAYYANUR PsngrName: Liam TripCode: 1248KOLPAY PNR No.: J13606493 JnyDate: 2013-03-09 DepTime: 12:48  SeatNo.: 33, 10  Class: AC Sleeper  BoardingPt: KOLAR GOLD FIELD MG Road Txn Password: 2668 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
ham,lets meet every monday to every thursday between 3 to 4
ham,Dats great..!!wil catch u in skype weekend after diwali n wil talk to all :)
spam,"Dear customer, We wish you a Happy Vasant Panchami. Thanks for being a CitiBank India customer."
ham,i will call adam at 8:30 am
ham,need to discuss about the proposal
info,"[Drivethrough restaurant] Hi Caleb, your reservation is confirmed for 16 people on 2015-03-05 at 22:54. We can hold your table for a maximum of 32 mins."
spam,"Dear INDIGO Customer, flight 3I136 from MYQ shall be boarding from gate 12Y. Boarding gate closes15 mins prior to the departure time."
spam,Your account was logged in to from a new browser or device. Review the login: https://fb.me/1RRbnfRqbCpe3WF
info,"[Drury Lane Theatre] Hi Bryce, your reservation is confirmed for 28 people on 2013-03-09 at 4:36. We can hold your table for a maximum of 13 mins."
info,The PNR for your SPICE JET Flt 6G332 for SXR-BUP on 2010-07-29 at 16:30 hrs  is Q19KD0. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
info,Lakshmi Auto Agency : Service of your car KA76I7343 is due in 63 days on 2014-01-22. Please contact us at 9775387777 to book a service.
info,Thank you for using your ICICI bank CREDITcard ending 7431 for Rs. 3733.00 in THIRUNALLAR at ShopClues on 2012-09-10 6:12
spam,"Dear Customer,a true friend ensures you never worry about anything. Protect your family's health with PNB MetLife Health Plans.Click2 know https://goo.gl/EV2Oxx"
ham,there is breakfast at rohini's place from 7am to 7:30 am
ham,turn on the geysor every morning at 6
ham,Can we skype on Sunday at around 5pm?
info,"* KSRTC m-Ticket *  from: HUNDIMALA to: Chennai PsngrName: Alex TripCode: 521HUNChe PNR No.: J48160947 JnyDate: 2009-11-03 DepTime: 5:21  SeatNo.: 40, 9, 58, 20, 42  Class: AC Sleeper  BoardingPt: HUNDIMALA Residency Road Txn Password: 8555 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
spam,Delivered: Your package withDettol Disinfectant Multi-Use Hygiene Liquid - 600 mlwas successfully delivered. More info at http://shopclues.com/cBfWh1e
info,"Dear Guest, Thanks for choosing Basso56. Order ID 3568. Delivery by 2013-01-28 13:46. Enjoy 25% discount on your next purchase. Code ICK2Z9. T&C."
info,Appointment with Dr Collin in THIRUNALLAR on 2010-10-19 at 9:37 is confirmed. For queries call 1800 1353 2476. Your appt. might get delayed in case the doctor is attending an emergency.
spam,OTP is 431172 for the txn of INR 16073.00 at Snapdeal on your SBI bank Debit card ending with 4714. Valid till 20:25:30. Do not share the OTP with anyone for security reasons
ham,Discuss about India's future
info,"Hi Customer, Booking ID: WV3IMSK. Seats: GOLD-H10, 1 seat(s) for The Purge: Election Year on 2012-09-03 13:20 at PVR: Orion Gold, Rajajinagar. Please carry your CC/DC card which was used for booking tickets."
ham,lets meet after next monday after evening
ham,Make a note to greet @ 6.30 pm
info,"PNR:8185736174,TRAIN:2251,DOJ:2011-05-24,AC3,ATP-BFT,Dep:3:51, Luke,B4 71 , Fare:944,SC:10.0+PG+INS"
spam,"Dear customer, We wish you a Happy Ganesh Chaturthi. Thanks for being a KSRTC customer."
ham,tomorrow 11 a.m.
info,"[red rock rake] Hi Taylor, your reservation is confirmed for 27 people on 2015-07-07 at 23:43. We can hold your table for a maximum of 36 mins."
info,"Dear Guest, Thanks for choosing Colectivo Coffee Roasters. Order ID 3236. Delivery by 2012-06-27 17:13. Enjoy 3% discount on your next purchase. Code QGLSHC. T&C."
info,"Dear Guest, Thanks for choosing Tisserie. Order ID 3147. Delivery by 2012-12-22 8:10. Enjoy 28% discount on your next purchase. Code ZKIO6X. T&C."
ham,paying the electricity bill is 22/4/2015
ham,Im in 4th floor near beach.
info,The PNR for your JET Airways Flt 7T574 for HYD-IDR on 2013-01-05 at 1:39 hrs  is QQIG5H. Tip: Check PNR status and book using MakeMyTrip App!. Thank you.
ham,Will b in Mumbai that day. Will Call her and wish
spam,OTP is 711676 for the txn of INR 1612.00 at AMAZON SELLER SERVICES on your SBI bank CREDIT card ending with 5824. Valid till 14:40:43. Do not share the OTP with anyone for security reasons
spam,"Dear INDIGO Customer, flight 7F434 from LDA shall be boarding from gate 23D. Boarding gate closes14 mins prior to the departure time."
ham,Sure. Can u pls send it to me by tomorrow thru Whats App?
spam,"Greetings, UCO Bank wishes you a Happy Birthday."
info,True Value : Service of your car KA52J7461 is due in 76 days on 2013-11-25. Please contact us at 9788861672 to book a service.
spam,"Greetings, Jio wishes you a Happy Gandhi Jayanti."
info,Bill dated 2013-01-02 for Rs 928 has been generated for your Vodafone fixedline/broadband relationship no. 77813477. The same will reach you by 2013-01-05. Due date: 2013-01-17.
info,Maha Veer Auto Agency : Service of your car KA27T1786 is due in 82 days on 2015-04-27. Please contact us at 9778852177 to book a service.
info,"Repair ref.no for your car is JC62312513 opened on 2012-04-06 0:58hrs,ETD of your car is 2012-04-07 5:38hrs and est.repair amt is Rs.2604 Rgds, Maruti Auto Agency"
ham,"Great, I'll see you tomorrow."
info,"Hi Customer, Booking ID: WYKPIN6. Seats: GOLD-B1,B2,B3,B4,B5, 5 seat(s) for The Accountant on 2015-04-24 11:25 at Cinepolis: Orion East Mall, Banaswadi. Please carry your CC/DC card which was used for booking tickets."
info,Aryan Auto Agency : Service of your car KA73H6174 is due in 53 days on 2010-09-20. Please contact us at 9444138672 to book a service.
info,"PNR:4471482441,TRAIN:7446,DOJ:2015-02-20,SL,BRWD-BRD,Dep:17:12, Liam,S5 32 , Fare:7109,SC:10.0+PG+INS"
ham,s…on 30th sep @ 10 am..so will meet there?
info,"* KSRTC m-Ticket *  from: Chennai to: Madurai PsngrName: Cristian TripCode: 314CheMad PNR No.: J21452403 JnyDate: 2013-04-22 DepTime: 3:14  SeatNo.: 1, 2, 35, 16, 17, 58, 59, 29  Class: AC Sleeper  BoardingPt: Chennai Residency Road Txn Password: 1275 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
spam,OTP is 337765 for the txn of INR 19835.00 at Lakshmi Auto Agency on your SBI bank Debit card ending with 6663. Valid till 11:22:20. Do not share the OTP with anyone for security reasons
ham,"Sir, When u want me to pick u??"
info,"Thank you for choosing AirportTaxi for 2010-12-07 at 6:48. Cab:KA88H3776 , Chauffer: Johnny, Cell: 9758342744 will reach you. T&C apply, visit www.AirportTaxi.com"
info,"* KSRTC m-Ticket *  from: TUMAKURU to: OOTY PsngrName: Trevor TripCode: 2016TUMOOT PNR No.: J51188489 JnyDate: 2013-03-09 DepTime: 20:16  SeatNo.: 2, 41, 11, 12, 13, 48, 23, 26  Class: Non-AC chair  BoardingPt: TUMAKURU Residency Road Txn Password: 1745 . Please carry your photo ID during journey. T&C apply. Visit  www.ksrtc.in"
info,Maha Veer Auto Agency : Service of your car KA13Q4328 is due in 24 days on 2013-01-15. Please contact us at 9254435866 to book a service.
info,"Thank you for choosing KSRTC for 2012-10-25 at 8:14. Cab:KA72L3718 , Chauffer: Harrison, Cell: 9316882337 will reach you. T&C apply, visit www.KSRTC.com"
ham,check the battery after going home
info,"Repair ref.no for your car is JC81167538 opened on 2011-05-19 5:57hrs,ETD of your car is 2011-05-20 2:10hrs and est.repair amt is Rs.2210 Rgds, Hyundai Auto Agency"
info,"Thank you for choosing Meru for 2012-04-27 at 10:31. Cab:KA72T7867 , Chauffer: Caleb, Cell: 9743115535 will reach you. T&C apply, visit www.Meru.com"
spam,"Dear Customer, Your Ac XXXXXXXX2704 is credited with INR20,000.00 on 12 Dec. Info.INF*309703860633*Saved. Your Net Available Balance is INR1,87,709.40."
spam,Delivered: Your package withLogitech M91 USC Mo..was successfully delivered. More info at http://patm.com/cBfWh1e
spam,"Dear Customer, You have made a Debit Card purchase of INR1,637.50 on 13 Feb. Info.IPS*Shoppers St. Your Net Available Balance is INR 24,697.31."
info,"PNR:4283881567,TRAIN:2126,DOJ:2014-04-04,SL,BC-BWIP,Dep:15:51, Bryson,S6 48 , Fare:9792,SC:10.0+PG+INS"
ham,LOL. Whats it abt ?
info,"Repair ref.no for your car is JC25128271 opened on 2014-07-11 16:58hrs,ETD of your car is 2014-07-12 19:51hrs and est.repair amt is Rs.1868 Rgds, Sarden Auto Agency"
info,YourBus (KODAIKANAL-Shivamogga 7:51) left  Hosur at 8:51 approx. It is running as per schedule.Track YourBus at http://goo.gl/R0m5jx
ham,i will meet john on 27th this month
ham,"@Radhakrishna theatre, RT Nagar @2:30pm"
ham,lets meet today after lunch
info,Bill dated 2010-02-17 for Rs 553 has been generated for your Airtel fixedline/broadband relationship no. 61628475. The same will reach you by 2010-02-20. Due date: 2010-03-04.
spam,"Dear Customer, acct XX5278 is credited with Rs.500.00 on 06-Mar-17 from 9011983905@upi. UPI Ref no 722754185796"
info,"Thank you for choosing ucabs for 2012-03-20 at 20:45. Cab:KA27E5861 , Chauffer: Roberto, Cell: 9722751156 will reach you. T&C apply, visit www.ucabs.com"
ham,okie will do it tomorrow
spam,OTP is 611722 for the txn of INR 14176.00 at Snapdeal on your AXIS bank Debit card ending with 3845. Valid till 22:37:51. Do not share the OTP with anyone for security reasons
spam,"Dear customer, We wish you a Happy New Year. Thanks for being a ICICI Bank customer."
ham,john and mary will be in pune. meet him in pune
spam,Delivered: Your package with99 Digitals Dual USB Universal Car Charger 2.1Amp For iPhon...was successfully delivered. More info at http://shopclues.com/cBfWh1e
ham,the meeting will be from 4pm today
spam,"Dear JET Airways Customer, flight 8E734 from BOM shall be boarding from gate 16H. Boarding gate closes2 mins prior to the departure time."
info,Thank you for using your SBI bank CREDITcard ending 3534 for Rs. 1070.00 in Shirdi at Ebay on 2012-05-18 2:36
info,"Repair ref.no for your car is JC86621545 opened on 2012-12-31 17:44hrs,ETD of your car is 2013-01-01 22:31hrs and est.repair amt is Rs.2892 Rgds, Lakshmi Auto Agency"
info,Maruti Auto Agency : Service of your car KA32A5343 is due in 24 days on 2010-07-30. Please contact us at 9321757267 to book a service.
info,Bill dated 2014-08-27 for Rs 1088 has been generated for your Idea fixedline/broadband relationship no. 51483423. The same will reach you by 2014-08-30. Due date: 2014-09-11.
